Adresas,security,floor,total_floor_num,rent_price,room_num,year_full,Papildoma įranga:,Papildomos patalpos:,house_type,area,general,heating,year,year_renovation,floors_from_top,top_floor,district,Internetas,Nauja elektros instaliacija,Kabelinė televizija,Uždaras kiemas,Virtuvė sujungta,Tualetas ir vonia atskirai,Aukštos lubos,Nauja kanalizacija,Šarvuotos durys,Kodinė laiptinės spyna,Signalizacija,Videokameros,Budintis sargas
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-mindaugo-g-juridinis-asmuo-isnuomoja-puikiai-irengtus-4-952483/,"Šarvuotos durys
Signalizacija
Budintis sargas
Videokameros
Kodinė laiptinės spyna",4.0,5.0,1450,3.0,2017,"Su baldais
Skalbimo mašina
Šaldytuvas
Šildomos grindys
Virtuvės komplektas
Viryklė
Indaplovė
Dušo kabina
Vonia","Balkonas
Vieta automobiliui
Sandėliukas
Terasa",Mūrinis,88.0,"Internetas
Nauja kanalizacija
Nauja elektros instaliacija
Virtuvė sujungta su kambariu
Kabelinė televizija","Centrinis kolektorinis, kita",2017,,1.0,0,senamiestyje,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
https://www.aruodas.lt/butu-nuoma-vilniuje-uzupyje-uzupio-g-isnuomojamas-nestandartinis-butas-su-vaizdu-4-947267/,Kodinė laiptinės spyna,2.0,3.0,750,2.0,1940,"Su baldais
Skalbimo mašina",,Mūrinis,65.0,"Internetas
Aukštos lubos
Virtuvė sujungta su kambariu",Dujinis,1940,,1.0,0,uzupyje,1.0,,,,1.0,,1.0,,,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-l-sapiegos-g-nuomojamas-isskirtinis-ir-itin-erdvus-3-ju-4-950445/,"Šarvuotos durys
Signalizacija
Videokameros
Kodinė laiptinės spyna",4.0,6.0,850,3.0,2005,"Židinys
Su baldais
Skalbimo mašina
Šaldytuvas
Viryklė
Indaplovė
Dušo kabina
Vonia","Vieta automobiliui
Drabužinė",Mūrinis,112.0,"Internetas
Aukštos lubos
Nauja kanalizacija
Nauja elektros instaliacija
Virtuvė sujungta su kambariu
Kabelinė televizija","Centrinis, centrinis kolektorinis",2005,,2.0,0,antakalnyje,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,
https://www.aruodas.lt/butu-nuoma-vilniuje-jeruzaleje-braskiu-g-nuomojamas-siltas-2-izoliuotu-kambariu-butas-4-951305/,"Šarvuotos durys
Signalizacija
Kodinė laiptinės spyna",1.0,7.0,340,2.0,1991,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Plastikiniai vamzdžiai
Vonia",Balkonas,Mūrinis,50.0,"Tualetas ir vonia atskirai
Internetas
Kabelinė televizija",Centrinis,1991,,6.0,0,jeruzaleje,1.0,,1.0,,,1.0,,,1.0,1.0,1.0,,
https://www.aruodas.lt/butu-nuoma-vilniuje-baltupiuose-kazio-ulvydo-g-praktiskai-naujas-butas-busite-pirmi-4-951929/,"Šarvuotos durys
Kodinė laiptinės spyna
Videokameros",4.0,5.0,500,2.0,2015,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Plastikiniai vamzdžiai
Indaplovė
Dušo kabina",Balkonas,Mūrinis,50.0,"Nauja kanalizacija
Nauja elektros instaliacija
Uždaras kiemas
Internetas
Kabelinė televizija
Virtuvė sujungta su kambariu",Centrinis kolektorinis,2015,,1.0,0,baltupiuose,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-odminiu-g-isnuomojas-erdvus-2-kambariu-butas-su-vaizdu-4-940757/,None,4.0,4.0,700,2.0,"1940 statyba, 2018 renovacija","Kondicionierius
Skalbimo mašina
Su baldais
Šaldytuvas
Šildomos grindys
Virtuvės komplektas
Viryklė
Plastikiniai vamzdžiai
Dušo kabina",Vieta automobiliui,Mūrinis,67.0,Internetas,Centrinis,1940,2018.0,0.0,1,senamiestyje,1.0,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-vokieciu-g-isnuomojamas-jaukus-ir-siltas-2-kambariu-4-949383/,"Šarvuotos durys
Kodinė laiptinės spyna",5.0,5.0,650,2.0,1957,"Skalbimo mašina
Su baldais
Šaldytuvas
Šildomos grindys
Virtuvės komplektas
Viryklė
Indaplovė
Dušo kabina",,Mūrinis,53.0,"Aukštos lubos
Butas palėpėje
Tualetas ir vonia atskirai
Kabelinė televizija
Virtuvė sujungta su kambariu",Dujinis,1957,,0.0,1,senamiestyje,,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-siaures-miestelyje-s-zukausko-g-namo-aprasymas-vieta-siaures-miestelis-4-947013/,None,4.0,7.0,500,2.0,2006,,,Mūrinis,43.0,None,Centrinis kolektorinis,2006,,3.0,0,siaures-miestelyje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-pilaiteje-i-kanto-al-tvarkingas-siuolaikiskas-2-u-kambariu-4-951813/,"Šarvuotos durys
Kodinė laiptinės spyna",9.0,9.0,330,2.0,1993,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Vonia",Balkonas,Blokinis,50.0,Tualetas ir vonia atskirai,Centrinis,1993,,0.0,1,pilaiteje,,,,,,1.0,,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-savanoriu-pr-isnuomojamas-tvarkingas-jaukus-ir-siltas-4-952007/,"Šarvuotos durys
Kodinė laiptinės spyna",3.0,5.0,250,2.0,1972,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Vonia",Balkonas,Blokinis,47.0,"Internetas
Kabelinė televizija",Centrinis,1972,,2.0,0,naujamiestyje,1.0,,1.0,,,,,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-naugarduko-g-isnuomojamas-labai-tvarkingas-dveju-kambariu-4-947833/,None,1.0,5.0,250,2.0,1966,,,Blokinis,48.0,None,Centrinis,1966,,4.0,0,naujamiestyje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-karoliniskese-virginijaus-druskio-g-suremontuotu-butu-nuoma-karoliniskese-1-vieno-4-952357/,None,9.0,9.0,290,1.0,1980,,,Blokinis,33.0,None,Kita,1980,,0.0,1,karoliniskese,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-lazdynuose-jonazoliu-g-lazdynuose-jonazoliu-g-isnuomojamas-puikai-4-952347/,"Šarvuotos durys
Signalizacija",4.0,5.0,850,4.0,2003,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Indaplovė
Dušo kabina",Vieta automobiliui,Mūrinis,135.0,"Internetas
Kabelinė televizija",Centrinis kolektorinis,2003,,1.0,0,lazdynuose,1.0,,1.0,,,,,,1.0,,1.0,,
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-kazliskiu-g-isnuomojamas-2-kambariu-butas-snipiskese-4-952337/,"Šarvuotos durys
Kodinė laiptinės spyna",1.0,5.0,420,2.0,1969,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Plastikiniai vamzdžiai
Indaplovė
Dušo kabina","Balkonas
Drabužinė",Mūrinis,45.0,"Butas palėpėje
Nauja kanalizacija
Nauja elektros instaliacija
Internetas
Kabelinė televizija
Virtuvė sujungta su kambariu",Centrinis,1969,,4.0,0,snipiskese,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-j-basanaviciaus-g-nuomojamas-jaukus-2-kambariu-butas-naujos-4-952329/,"Šarvuotos durys
Signalizacija
Kodinė laiptinės spyna
Videokameros",2.0,5.0,610,2.0,2016,"Skalbimo mašina
Su baldais
Šaldytuvas
Šildomos grindys
Virtuvės komplektas
Viryklė
Indaplovė","Balkonas
Vieta automobiliui
Drabužinė",Mūrinis,52.74,"Nauja kanalizacija
Nauja elektros instaliacija
Uždaras kiemas
Internetas
Kabelinė televizija
Virtuvė sujungta su kambariu",Centrinis kolektorinis,2016,,3.0,0,naujamiestyje,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,
https://www.aruodas.lt/butu-nuoma-vilniuje-bajoruose-bajoru-kel-butu-nuoma-bajoruose-2-dvieju-kambariu-su-4-952331/,"Šarvuotos durys
Signalizacija
Kodinė laiptinės spyna",1.0,4.0,380,2.0,2007,"Skalbimo mašina
Šaldytuvas
Viryklė
Vonia",Terasa,Blokinis,37.0,"Aukštos lubos
Virtuvė sujungta su kambariu",Centrinis kolektorinis,2007,,3.0,0,bajoruose,,,,,1.0,,1.0,,1.0,1.0,1.0,,
https://www.aruodas.lt/butu-nuoma-vilniuje-baltupiuose-baltupio-g-nuomojamas-siltas-2-kambariu-butas-baltupio-g-4-952319/,None,3.0,5.0,200,1.0,1979,,,Blokinis,36.0,None,Centrinis,1979,,2.0,0,baltupiuose,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-zveryne-latviu-g-nuomojamas-prabangiai-irengtas-butas-zveryne-4-952317/,None,6.0,6.0,550,2.0,2001,,,Mūrinis,50.0,None,Elektra,2001,,0.0,1,zveryne,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-filaretuose-dailidziu-g-nuomojamas-2-kambariu-butas-per-du-aukstus-4-952315/,Šarvuotos durys,2.0,2.0,690,2.0,1995,"Su baldais
Skalbimo mašina
Šaldytuvas
Viryklė
Dušo kabina",Balkonas,Mūrinis,80.0,"Uždaras kiemas
Internetas
Atskiras įėjimas
Nauja kanalizacija",Dujinis,1995,,0.0,1,filaretuose,1.0,,,1.0,,,,1.0,1.0,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujojoje-vilnioje-geniu-g-isnuomojamas-tvarkingas-1-kambario-butas-n-4-952283/,"Šarvuotos durys
Kodinė laiptinės spyna",2.0,5.0,240,1.0,1968,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Vonia",Balkonas,Blokinis,34.0,"Internetas
Kabelinė televizija",Centrinis,1968,,3.0,0,naujojoje-vilnioje,1.0,,1.0,,,,,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-karoliniskese-sausio-13-osios-g-nuomojamas-1-kamb-butas-vilniuje-4-952281/,None,5.0,7.0,400,1.0,2017,,,Mūrinis,42.0,None,Centrinis kolektorinis,2017,,2.0,0,karoliniskese,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-pilaiteje-priegliaus-g-jaukus-2-kambariu-butas-naujausios-statybos-4-952275/,None,7.0,9.0,380,2.0,2016,,,Blokinis,55.0,None,Centrinis kolektorinis,2016,,2.0,0,pilaiteje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-zveryne-paribio-g-vilnius-zverynas-paribio-g-1-kambario-4-952273/,Šarvuotos durys,1.0,3.0,450,1.0,2009,"Skalbimo mašina
Šaldytuvas
Viryklė
Indaplovė","Terasa
Vieta automobiliui",Mūrinis,30.0,Internetas,Centrinis kolektorinis,2009,,2.0,0,zveryne,1.0,,,,,,,,1.0,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-zveryne-stirnu-g-nuomojamas-itin-sviesus-ir-jaukus-visiskai-4-950757/,None,1.0,3.0,450,1.0,2009,,,Mūrinis,30.0,None,Centrinis kolektorinis,2009,,2.0,0,zveryne,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-vilniaus-g-isskirtinis-butas-nuomai-puiki-lokacija-4-952259/,None,2.0,3.0,800,2.0,1940,,,Mūrinis,53.92,None,Centrinis,1940,,1.0,0,senamiestyje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-vingriu-g-isnuomojamas-3-k-80-kvm-butas-4-952255/,None,4.0,5.0,800,3.0,2014,,,Mūrinis,80.0,None,Centrinis kolektorinis,2014,,1.0,0,senamiestyje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-justiniskese-rygos-g-nuomojamas-tvarkingas-dvieju-kambariu-butas-4-952253/,None,4.0,13.0,290,2.0,1989,,,Mūrinis,50.0,None,Centrinis,1989,,9.0,0,justiniskese,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-justiniskese-rygos-g-justiniskese-nuomojamas-tvarkingas-2-atskiru-4-952215/,"Šarvuotos durys
Kodinė laiptinės spyna",4.0,13.0,290,2.0,1989,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Vonia","Sandėliukas
Balkonas
Drabužinė",Monolitinis,51.0,"Tualetas ir vonia atskirai
Internetas
Kabelinė televizija",Centrinis,1989,,9.0,0,justiniskese,1.0,,1.0,,,1.0,,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-kedru-g-nuomojamas-visai-naujai-ir-pilnai-irengtas-4-952249/,"Šarvuotos durys
Kodinė laiptinės spyna",2.0,5.0,320,1.0,1985,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Dušo kabina",,Mūrinis,18.0,"Internetas
Kabelinė televizija
Virtuvė sujungta su kambariu",Centrinis,1985,,3.0,0,naujamiestyje,1.0,,1.0,,1.0,,,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-savanoriu-pr-nuomojamas-visai-naujai-ir-pilnai-irengtas-4-951019/,"Šarvuotos durys
Kodinė laiptinės spyna",3.0,5.0,320,1.0,1985,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Dušo kabina",,Mūrinis,18.0,"Internetas
Kabelinė televizija
Virtuvė sujungta su kambariu",Centrinis,1985,,2.0,0,naujamiestyje,1.0,,1.0,,1.0,,,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-jeruzaleje-bitininku-g-nuomojamas-naujos-statybos-2-atskiru-4-952245/,None,5.0,8.0,360,2.0,2001,,,Mūrinis,58.0,None,Dujinis,2001,,3.0,0,jeruzaleje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-lazdynuose-architektu-g-nuomojas-tvarkingas-1k-butas-lazdynuose-4-952243/,None,8.0,9.0,220,1.0,1987,,,Blokinis,35.0,None,Centrinis,1987,,1.0,0,lazdynuose,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-rinktines-g-nuomojamas-kokybiskai-ir-stilingai-irengtas-4-952241/,None,4.0,7.0,650,2.0,2019,,,Kita,37.0,None,Kita,2019,,3.0,0,snipiskese,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-subaciaus-g-nuomojamas-kokybiskai-irengtas-2k-butas-4-952239/,None,1.0,4.0,650,2.0,2017,,,Kita,45.0,None,Kita,2017,,3.0,0,senamiestyje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujininkuose-dariaus-ir-gireno-g-nuomojamas-naujai-irengtas-dar-negyventas-1k-4-952237/,None,5.0,5.0,250,1.0,1970,,,Kita,20.0,None,Kita,1970,,0.0,1,naujininkuose,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-zveryne-pusu-g-nuomojamas-sviesus-ir-funkcionaliai-4-952207/,None,3.0,5.0,800,3.0,1999,,,Mūrinis,120.0,None,Dujinis,1999,,2.0,0,zveryne,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujojoje-vilnioje-a-kojelaviciaus-g-ramioje-vietoje-nuomojamas-jaukus-siltas-4-952195/,"Šarvuotos durys
Kodinė laiptinės spyna",1.0,2.0,230,2.0,1984,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Vonia","Sandėliukas
Balkonas",Mūrinis,40.0,None,Centrinis,1984,,1.0,0,naujojoje-vilnioje,,,,,,,,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-universiteto-g-nuomojamas-sviesus-ir-jaukus-dvieju-kambariu-4-952179/,None,2.0,3.0,540,2.0,1960,,,Mūrinis,52.0,None,"Centrinis, elektra, kietu kuru",1960,,1.0,0,senamiestyje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-fabijoniskese-l-giros-g-nuomojamas-vieno-kambario-butas-fabijoniskese-4-952165/,"Šarvuotos durys
Kodinė laiptinės spyna",2.0,9.0,250,1.0,1990,"Skalbimo mašina
Su baldais
Šaldytuvas
Viryklė
Vonia",Balkonas,Blokinis,36.0,Tualetas ir vonia atskirai,Centrinis,1990,,7.0,0,fabijoniskese,,,,,,1.0,,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-gedimino-pr-gedimino-pr-isnuomojamas-jaukus-2-kambariu-4-952159/,"Šarvuotos durys
Kodinė laiptinės spyna
Videokameros",4.0,5.0,700,2.0,2010,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Indaplovė
Vonia",Drabužinė,Mūrinis,58.0,"Aukštos lubos
Nauja elektros instaliacija
Uždaras kiemas
Internetas
Kabelinė televizija
Virtuvė sujungta su kambariu",Centrinis kolektorinis,2010,,1.0,0,senamiestyje,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-gedimino-pr-gedimino-pr-isnuomojamas-jaukus-2-kambariu-4-945875/,"Šarvuotos durys
Videokameros",4.0,5.0,700,2.0,2010,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Vonia",,Mūrinis,58.0,"Aukštos lubos
Internetas
Kabelinė televizija",Centrinis kolektorinis,2010,,1.0,0,senamiestyje,1.0,,1.0,,,,1.0,,1.0,,,1.0,
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-tilto-g-grazaus-1k-buto-nuoma-senamiestyje-netoli-4-952157/,None,2.0,4.0,230,1.0,1940,,,Mūrinis,15.0,None,Kita,1940,,2.0,0,senamiestyje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-virsuliskese-virsilu-g-isnuomojamas-naujos-statybos-3-kambariu-butas-4-952123/,None,15.0,23.0,550,3.0,2006,,,Monolitinis,79.0,None,Centrinis kolektorinis,2006,,8.0,0,virsuliskese,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-fabijoniskese-ateities-g-isnuomojamas-naujos-statybos-3-kambariu-butas-4-952121/,None,1.0,6.0,634,3.0,2016,,,Mūrinis,62.0,None,Centrinis kolektorinis,2016,,5.0,0,fabijoniskese,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-vokieciu-g-nuomojamas-butas-prestizineje-vietoje-4-946979/,"Šarvuotos durys
Kodinė laiptinės spyna",3.0,4.0,600,2.0,1960,"Su baldais
Skalbimo mašina
Šaldytuvas
Virtuvės komplektas
Viryklė
Indaplovė
Vonia",Vieta automobiliui,Mūrinis,50.0,"Uždaras kiemas
Internetas
Aukštos lubos
Kabelinė televizija",Centrinis,1960,,1.0,0,senamiestyje,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-justiniskese-justiniskiu-g-justiniskese-isnuomojamas-jaukus-1-kambario-4-952101/,"Šarvuotos durys
Kodinė laiptinės spyna",4.0,5.0,270,1.0,1987,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Vonia",Sandėliukas,Blokinis,37.0,"Tualetas ir vonia atskirai
Internetas
Kabelinė televizija",Centrinis,1987,,1.0,0,justiniskese,1.0,,1.0,,,1.0,,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-gerveciu-g-ramoje-vietoje-senamiescio-seniunijoje-4-952099/,Signalizacija,1.0,2.0,380,1.0,1958,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Dušo kabina",,Mūrinis,25.0,"Uždaras kiemas
Internetas
Kabelinė televizija
Virtuvė sujungta su kambariu",Dujinis,1958,,1.0,0,senamiestyje,1.0,,1.0,1.0,1.0,,,,,,1.0,,
https://www.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-dociskiu-g-nuomojamas-neitiketinai-siltas-dvieju-51kvm-4-952097/,None,6.0,7.0,399,2.0,2010,,Balkonas,Mūrinis,51.0,None,Centrinis kolektorinis,2010,,1.0,0,pasilaiciuose,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-k-kalinausko-g-juridinis-asmuo-isnuomoja-puikiai-irengtus-3-4-952095/,"Šarvuotos durys
Signalizacija
Budintis sargas
Videokameros",2.0,6.0,1300,3.0,2018,"Su baldais
Skalbimo mašina
Šaldytuvas
Šildomos grindys
Virtuvės komplektas
Viryklė
Indaplovė
Dušo kabina","Vieta automobiliui
Terasa",Mūrinis,82.0,"Internetas
Aukštos lubos
Tualetas ir vonia atskirai
Nauja kanalizacija
Virtuvė sujungta su kambariu
Kabelinė televizija","Kita, centrinis kolektorinis",2018,,4.0,0,senamiestyje,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-k-kalinausko-g-nuomojamas-naujai-irengtas-3-ju-kambariu-4-946677/,None,2.0,6.0,1300,3.0,2018,,,Mūrinis,81.0,None,Centrinis kolektorinis,2018,,4.0,0,naujamiestyje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-apkasu-g-nuomojamas-tvarkingas-1-kambario-butas-4-952091/,"Šarvuotos durys
Kodinė laiptinės spyna",5.0,5.0,250,1.0,1964,"Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Vonia",Balkonas,Mūrinis,26.0,"Internetas
Kabelinė televizija",Centrinis,1964,,0.0,1,zirmunuose,1.0,,1.0,,,,,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-karoliniskese-vytauto-vaitkaus-g-nuomojamas-labai-erdvus-4-kambariu-butas-4-952087/,None,2.0,5.0,450,4.0,1974,,,Blokinis,79.0,None,Centrinis,1974,,3.0,0,karoliniskese,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-karoliniskese-vytauto-vaitkaus-g-4-kambariu-buto-nuoma-karoliniskese-ramioje-4-949133/,Kodinė laiptinės spyna,2.0,5.0,460,4.0,1974,"Su baldais
Skalbimo mašina
Virtuvės komplektas
Viryklė
Vonia","Sandėliukas
Balkonas",Blokinis,79.0,"Kabelinė televizija
Internetas
Tualetas ir vonia atskirai",Centrinis,1974,,3.0,0,karoliniskese,1.0,,1.0,,,1.0,,,,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-karoliniskese-rolando-jankausko-g-karoliniskes-r-jankausko-g-isnuomojamas-4-952085/,"Šarvuotos durys
Kodinė laiptinės spyna",4.0,5.0,350,2.0,1977,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Plastikiniai vamzdžiai
Vonia","Balkonas
Drabužinė",Mūrinis,48.0,"Tualetas ir vonia atskirai
Internetas
Kabelinė televizija",Centrinis,1977,,1.0,0,karoliniskese,1.0,,1.0,,,1.0,,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-apkasu-g-snipiskes-apkasu-g-isnuomojamas-jaukiai-4-952083/,"Šarvuotos durys
Kodinė laiptinės spyna",5.0,5.0,250,1.0,1974,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Plastikiniai vamzdžiai
Dušo kabina","Balkonas
Drabužinė",Mūrinis,26.0,"Internetas
Kabelinė televizija",Centrinis,1974,,0.0,1,snipiskese,1.0,,1.0,,,,,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-karoliniskese-sausio-13-osios-g-nuomojamas-naujai-suremontuotas-2k-butas-4-952077/,None,6.0,7.0,500,2.0,2017,,,Mūrinis,51.0,None,Centrinis kolektorinis,2017,,1.0,0,karoliniskese,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-virsuliskese-virsuliskiu-g-virsuliskes-virsuliskiu-g-isnuomojamas-4-952073/,"Šarvuotos durys
Kodinė laiptinės spyna
Videokameros",8.0,9.0,350,2.0,"1977 statyba, 2017 renovacija","Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Plastikiniai vamzdžiai
Vonia","Balkonas
Drabužinė",Blokinis,50.0,"Tualetas ir vonia atskirai
Nauja kanalizacija
Internetas
Kabelinė televizija",Centrinis,1977,2017.0,1.0,0,virsuliskese,1.0,,1.0,,,1.0,,1.0,1.0,1.0,,1.0,
https://www.aruodas.lt/butu-nuoma-vilniuje-virsuliskese-virsuliskiu-g-nuomojamas-erdvus-sviesus-vieno-kambario-4-952055/,None,2.0,5.0,290,1.0,1977,,,Blokinis,36.0,None,Centrinis,1977,,3.0,0,virsuliskese,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-t-sevcenkos-g-isnuomojamas-erdvus-triju-atskiru-kambariu-4-909099/,None,2.0,4.0,890,3.0,2011,,,Mūrinis,127.42,None,Dujinis,2011,,2.0,0,naujamiestyje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-virsuliskese-virsuliskiu-g-nuomojamas-tvarkingas-3-kambariu-60m-butas-4-952043/,None,7.0,12.0,370,3.0,1970,,,Blokinis,60.0,None,Centrinis,1970,,5.0,0,virsuliskese,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-virsuliskese-virsuliskiu-g-butu-nuoma-virsuliskese-1-vieno-kambario-su-4-952041/,None,12.0,12.0,250,1.0,1977,,,Blokinis,33.0,None,Kita,1977,,0.0,1,virsuliskese,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-rasose-rasu-g-nuomojamas-siltas-1-kambario-butas-rasu-gsu-4-952039/,None,2.0,2.0,230,1.0,1990,,,Mūrinis,28.0,None,Kietu kuru,1990,,0.0,1,,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-kalvariju-g-nuomojamas-butas-kalvariju-g-4-izoliuoti-4-952029/,None,5.0,5.0,400,4.0,1968,,,Blokinis,77.74,None,Centrinis,1968,,0.0,1,snipiskese,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-lazdyneliuose-bukciu-g-nuomojamas-jaukus-ir-siltas-dvieju-kambariu-4-952023/,"Šarvuotos durys
Kodinė laiptinės spyna",1.0,3.0,300,2.0,1985,"Skalbimo mašina
Vonia","Rūsys
Drabužinė",Mūrinis,47.45,Tualetas ir vonia atskirai,Centrinis,1985,,2.0,0,lazdyneliuose,,,,,,1.0,,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-justiniskese-taikos-g-nuomojamas-jaukus-triju-kambariu-butas-taikos-4-952021/,None,8.0,9.0,450,3.0,1987,,,Mūrinis,67.0,None,Centrinis,1987,,1.0,0,justiniskese,,,,,,,,,,,,,
