Adresas,floor,total_floor_num,rent_price,room_num,year_full,house_type,area,heating,year,year_renovation,top_floor,oldtown,district
https://www.aruodas.lt/butu-nuoma-vilniuje-uzupyje-polocko-g-nuomojamas-erdvus-4-kambariu-butas-uzupio-4-952539/,3.0,3.0,1200,4.0,2016,Mūrinis,89.2,Centrinis kolektorinis,2016,,1,0.0,uzupyje
https://www.aruodas.lt/butu-nuoma-vilniuje-karoliniskese-apolinaro-juozo-povilaicio-g-nuomojamas-tvarkingas-2-atskiru-kambariu-4-952549/,6.0,9.0,350,2.0,1974,Blokinis,48.0,Centrinis,1974,,0,0.0,karoliniskese
https://www.aruodas.lt/butu-nuoma-vilniuje-karoliniskese-apolinaro-juozo-povilaicio-g-nuomojamas-2-kamb-butas-vilniuje-4-952439/,6.0,9.0,330,2.0,1974,Blokinis,50.0,Centrinis,1974,,0,0.0,karoliniskese
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-mindaugo-g-nuomojamas-stilingai-irengtas-jaukus-butas-4-952543/,4.0,5.0,1450,3.0,2016,Mūrinis,88.0,Centrinis kolektorinis,2016,,0,0.0,naujamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-seskineje-seskines-g-isnuomojamas-seskines-apzvalgos-butas-su-viso-4-952537/,16.0,16.0,1001,3.0,2005,Mūrinis,135.0,Centrinis kolektorinis,2005,,1,0.0,seskineje
https://www.aruodas.lt/butu-nuoma-vilniuje-naujojoje-vilnioje-parko-g-ramioje-vietoje-naujojoje-vilnioje-4-952529/,2.0,5.0,250,1.0,1989,Mūrinis,32.0,Centrinis,1989,,0,0.0,naujojoje-vilnioje
https://www.aruodas.lt/butu-nuoma-vilniuje-lazdyneliuose-lazdyneliu-g-butas-naujas-busite-pirmi-gyventojai-jame-4-952521/,3.0,4.0,550,2.0,2019,Mūrinis,53.0,Centrinis kolektorinis,2019,,0,0.0,lazdyneliuose
https://www.aruodas.lt/butu-nuoma-vilniuje-bajoruose-bajoru-kel-nuomojamas-tvarkingas-grazus-butas-kartu-su-4-952515/,2.0,4.0,450,1.0,2010,Mūrinis,46.0,Centrinis kolektorinis,2010,,0,0.0,bajoruose
https://www.aruodas.lt/butu-nuoma-vilniuje-pilaiteje-vyduno-g-tvarkingas-2-u-kambariu-butas-pilaiteje-4-952513/,9.0,9.0,270,1.0,1994,Mūrinis,50.0,Centrinis,1994,,1,0.0,pilaiteje
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-mindaugo-g-nuomojamas-erdvus-kokybiskai-irengtas-ir-4-952511/,3.0,5.0,500,2.0,2008,Mūrinis,55.0,"Centrinis kolektorinis, centrinis",2008,,0,0.0,naujamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-linkmenu-g-nuomojamas-vieno-kambario-butas-linkmenu-g-4-952503/,5.0,5.0,370,1.0,2018,Mūrinis,35.0,Centrinis kolektorinis,2018,,1,0.0,snipiskese
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-statybininku-g-nauji-butai-naujamiestyje-1-kambario-su-4-952501/,7.0,9.0,490,1.0,2019,Mūrinis,31.0,Centrinis kolektorinis,2019,,0,0.0,naujamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-zirmunu-g-nuomojamas-jaukus-vieno-kambario-butas-4-952493/,5.0,5.0,300,1.0,1999,Mūrinis,33.0,Centrinis,1999,,1,0.0,zirmunuose
https://www.aruodas.lt/butu-nuoma-vilniuje-filaretuose-peteliskiu-g-nuomojamas-jaukus-dvieju-kambariu-butas-4-952489/,5.0,5.0,500,2.0,1999,Mūrinis,51.0,Centrinis,1999,,1,0.0,filaretuose
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-kalvariju-g-ilgam-laikui-isnuomojamas-butas-kalvariju-g-4-952465/,1.0,9.0,265,1.0,1975,Mūrinis,21.0,Centrinis,1975,,0,0.0,snipiskese
https://www.aruodas.lt/butu-nuoma-vilniuje-jeruzaleje-rugiu-g-butas-jau-laisvas-nuomojamas-vieno-kambario-4-951837/,8.0,8.0,360,1.0,2003,Mūrinis,40.0,Dujinis,2003,,1,0.0,jeruzaleje
https://www.aruodas.lt/butu-nuoma-vilniuje-justiniskese-laisves-pr-nuomojamas-naujai-irengtas-sviesus-grazus-4-952451/,4.0,8.0,450,2.0,2008,Mūrinis,59.0,Centrinis kolektorinis,2008,,0,0.0,justiniskese
https://www.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-zygio-g-isnuomojamas-jaukus-ir-sviesus-2-kambariu-4-952443/,5.0,8.0,450,2.0,2007,Mūrinis,51.65,Centrinis kolektorinis,2007,,0,0.0,zirmunuose
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-studentu-g-nuomojamas-tvarkingas-1-kambario-butas-4-952421/,1.0,5.0,300,1.0,"1964 statyba, 2018 renovacija",Blokinis,19.0,Centrinis,1964,2018.0,0,0.0,snipiskese
https://www.aruodas.lt/butu-nuoma-vilniuje-zveryne-studentu-g-nuomojamas-tvarkingas-1-kambario-butas-4-952419/,1.0,5.0,300,1.0,"1964 statyba, 2018 renovacija",Blokinis,19.0,Centrinis,1964,2018.0,0,0.0,zveryne
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-totoriu-g-nuomojamas-ypatingai-jaukus-sviesus-ir-4-952417/,4.0,4.0,800,3.0,1940,Mūrinis,68.0,"Dujinis, centrinis kolektorinis, kita",1940,,1,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-totoriu-g-vilniaus-senamiestyje-totoriu-g-patogioje-4-952363/,4.0,4.0,800,3.0,1956,Mūrinis,68.0,Dujinis,1956,,1,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-sodu-g-nuomojamas-isskirtinio-interjero-2-ju-4-952415/,3.0,4.0,1200,2.0,1903,Mūrinis,50.0,"Dujinis, kita",1903,,0,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-justiniskese-taikos-g-nuomojamas-sviesus-dvieju-atskiru-kambariu-4-952409/,4.0,5.0,350,2.0,1985,Blokinis,50.0,Centrinis,1985,,0,0.0,justiniskese
https://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-antakalnio-g-isnuomojamas-2-kambariu-butas-antakalnyje-4-952403/,2.0,5.0,350,2.0,1966,Mūrinis,49.18,Centrinis,1966,,0,0.0,antakalnyje
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-savanoriu-pr-nuomojamas-jaukus-naujai-suremontuotas-4-952383/,3.0,5.0,380,2.0,1979,Blokinis,48.0,Centrinis,1979,,0,0.0,naujamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-virsuliskese-virsuliskiu-g-nuomojamas-3-kamb-butas-vilniuje-4-952381/,5.0,12.0,370,3.0,1972,Monolitinis,62.0,Centrinis,1972,,0,0.0,virsuliskese
https://www.aruodas.lt/butu-nuoma-vilniuje-seskineje-ukmerges-g-nuomojamas-1-kamb-butas-vilniuje-seskine-4-952377/,2.0,5.0,300,1.0,1979,Blokinis,36.0,Centrinis,1979,,0,0.0,seskineje
https://www.aruodas.lt/butu-nuoma-vilniuje-zveryne-paribio-g-stilingas-ir-kokybiskai-irengtas-butas-naujos-4-952373/,1.0,3.0,450,1.0,2009,Mūrinis,28.0,"Centrinis, centrinis kolektorinis",2009,,0,0.0,zveryne
https://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-bistrycios-g-nuomojamas-kompaktiskas-jaukus-2-kambariu-4-952635/,5.0,5.0,380,2.0,1970,Mūrinis,34.44,Centrinis,1970,,1,0.0,antakalnyje
https://www.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-jurgio-lebedzio-g-isnuomuojamas-sviesus-erdvus-irengtas-4-902475/,5.0,5.0,360,1.0,2018,Mūrinis,23.0,Centrinis kolektorinis,2018,,1,0.0,zirmunuose
https://www.aruodas.lt/butu-nuoma-vilniuje-naujininkuose-saltkalviu-g-isnuomojamas-tvarkingas-kambarys-su-visais-4-905007/,2.0,5.0,190,1.0,1978,Mūrinis,17.0,Centrinis,1978,,0,0.0,naujininkuose
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-mindaugo-g-nuomojamas-erdvus-dvieju-kambariu-butas-4-951891/,2.0,4.0,550,2.0,1940,Mūrinis,61.0,Elektra,1940,,0,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-zveryne-s-moniuskos-g-nuomojamas-jaukus-strategiskai-patogioje-4-952053/,2.0,2.0,400,2.0,1942,Medinis,34.0,Dujinis,1942,,1,0.0,zveryne
https://www.aruodas.lt/butu-nuoma-vilniuje-karoliniskese-apolinaro-juozo-povilaicio-g-strategiskai-patogioje-vietoje-povilaicio-g-4-952359/,6.0,9.0,330,2.0,1974,Mūrinis,51.0,Centrinis,1974,,0,0.0,karoliniskese
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-savanoriu-pr-nuomojamas-3k-butas-naujamiescio-namai-4-950033/,3.0,9.0,750,3.0,2013,Mūrinis,68.0,Centrinis kolektorinis,2013,,0,0.0,naujamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-siaures-miestelyje-s-zukausko-g-nuomojamas-isskirtinis-butas-su-senamiescio-4-952393/,7.0,8.0,740,3.0,2004,Mūrinis,96.58,Centrinis kolektorinis,2004,,0,0.0,siaures-miestelyje
https://www.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-s-zukausko-g-nuomojamas-isskirtinis-butas-su-senamiescio-4-952391/,7.0,8.0,740,3.0,2004,Mūrinis,96.58,Centrinis kolektorinis,2004,,0,0.0,zirmunuose
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-vytenio-g-nuomojamas-visiskai-naujai-irengtas-butas-4-951625/,1.0,5.0,490,2.0,1968,Blokinis,46.0,Centrinis,1968,,0,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-mindaugo-g-juridinis-asmuo-isnuomoja-puikiai-irengtus-4-952483/,4.0,5.0,1450,3.0,2017,Mūrinis,88.0,"Centrinis kolektorinis, kita",2017,,0,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-jeruzaleje-braskiu-g-nuomojamas-siltas-2-izoliuotu-kambariu-butas-4-951305/,1.0,7.0,340,2.0,1991,Mūrinis,50.0,Centrinis,1991,,0,0.0,jeruzaleje
https://www.aruodas.lt/butu-nuoma-vilniuje-baltupiuose-kazio-ulvydo-g-praktiskai-naujas-butas-busite-pirmi-4-951929/,4.0,5.0,500,2.0,2015,Mūrinis,50.0,Centrinis kolektorinis,2015,,0,0.0,baltupiuose
https://www.aruodas.lt/butu-nuoma-vilniuje-pilaiteje-i-kanto-al-tvarkingas-siuolaikiskas-2-u-kambariu-4-951813/,9.0,9.0,330,2.0,1993,Blokinis,50.0,Centrinis,1993,,1,0.0,pilaiteje
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-savanoriu-pr-isnuomojamas-tvarkingas-jaukus-ir-siltas-4-952007/,3.0,5.0,250,2.0,1972,Blokinis,47.0,Centrinis,1972,,0,0.0,naujamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-karoliniskese-virginijaus-druskio-g-suremontuotu-butu-nuoma-karoliniskese-1-vieno-4-952357/,9.0,9.0,290,1.0,1980,Blokinis,33.0,Kita,1980,,1,0.0,karoliniskese
https://www.aruodas.lt/butu-nuoma-vilniuje-lazdynuose-jonazoliu-g-lazdynuose-jonazoliu-g-isnuomojamas-puikai-4-952347/,4.0,5.0,850,4.0,2003,Mūrinis,135.0,Centrinis kolektorinis,2003,,0,0.0,lazdynuose
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-kazliskiu-g-isnuomojamas-2-kambariu-butas-snipiskese-4-952337/,1.0,5.0,420,2.0,1969,Mūrinis,45.0,Centrinis,1969,,0,0.0,snipiskese
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-j-basanaviciaus-g-nuomojamas-jaukus-2-kambariu-butas-naujos-4-952329/,2.0,5.0,610,2.0,2016,Mūrinis,52.74,Centrinis kolektorinis,2016,,0,0.0,naujamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-bajoruose-bajoru-kel-butu-nuoma-bajoruose-2-dvieju-kambariu-su-4-952331/,1.0,4.0,380,2.0,2007,Blokinis,37.0,Centrinis kolektorinis,2007,,0,0.0,bajoruose
https://www.aruodas.lt/butu-nuoma-vilniuje-baltupiuose-baltupio-g-nuomojamas-siltas-2-kambariu-butas-baltupio-g-4-952319/,3.0,5.0,200,1.0,1979,Blokinis,36.0,Centrinis,1979,,0,0.0,baltupiuose
https://www.aruodas.lt/butu-nuoma-vilniuje-zveryne-latviu-g-nuomojamas-prabangiai-irengtas-butas-zveryne-4-952317/,6.0,6.0,550,2.0,2001,Mūrinis,50.0,Elektra,2001,,1,0.0,zveryne
https://www.aruodas.lt/butu-nuoma-vilniuje-filaretuose-dailidziu-g-nuomojamas-2-kambariu-butas-per-du-aukstus-4-952315/,2.0,2.0,690,2.0,1995,Mūrinis,80.0,Dujinis,1995,,1,0.0,filaretuose
https://www.aruodas.lt/butu-nuoma-vilniuje-naujojoje-vilnioje-geniu-g-isnuomojamas-tvarkingas-1-kambario-butas-n-4-952283/,2.0,5.0,240,1.0,1968,Blokinis,34.0,Centrinis,1968,,0,0.0,naujojoje-vilnioje
https://www.aruodas.lt/butu-nuoma-vilniuje-karoliniskese-sausio-13-osios-g-nuomojamas-1-kamb-butas-vilniuje-4-952281/,5.0,7.0,400,1.0,2017,Mūrinis,42.0,Centrinis kolektorinis,2017,,0,0.0,karoliniskese
https://www.aruodas.lt/butu-nuoma-vilniuje-pilaiteje-priegliaus-g-jaukus-2-kambariu-butas-naujausios-statybos-4-952275/,7.0,9.0,380,2.0,2016,Blokinis,55.0,Centrinis kolektorinis,2016,,0,0.0,pilaiteje
https://www.aruodas.lt/butu-nuoma-vilniuje-zveryne-paribio-g-vilnius-zverynas-paribio-g-1-kambario-4-952273/,1.0,3.0,450,1.0,2009,Mūrinis,30.0,Centrinis kolektorinis,2009,,0,0.0,zveryne
https://www.aruodas.lt/butu-nuoma-vilniuje-zveryne-stirnu-g-nuomojamas-itin-sviesus-ir-jaukus-visiskai-4-950757/,1.0,3.0,450,1.0,2009,Mūrinis,30.0,Centrinis kolektorinis,2009,,0,0.0,zveryne
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-vilniaus-g-isskirtinis-butas-nuomai-puiki-lokacija-4-952259/,2.0,3.0,800,2.0,1940,Mūrinis,53.92,Centrinis,1940,,0,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-vingriu-g-isnuomojamas-3-k-80-kvm-butas-4-952255/,4.0,5.0,800,3.0,2014,Mūrinis,80.0,Centrinis kolektorinis,2014,,0,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-justiniskese-rygos-g-nuomojamas-tvarkingas-dvieju-kambariu-butas-4-952253/,4.0,13.0,290,2.0,1989,Mūrinis,50.0,Centrinis,1989,,0,0.0,justiniskese
https://www.aruodas.lt/butu-nuoma-vilniuje-justiniskese-rygos-g-justiniskese-nuomojamas-tvarkingas-2-atskiru-4-952215/,4.0,13.0,290,2.0,1989,Monolitinis,51.0,Centrinis,1989,,0,0.0,justiniskese
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-kedru-g-nuomojamas-visai-naujai-ir-pilnai-irengtas-4-952249/,2.0,5.0,320,1.0,1985,Mūrinis,18.0,Centrinis,1985,,0,0.0,naujamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-savanoriu-pr-nuomojamas-visai-naujai-ir-pilnai-irengtas-4-951019/,3.0,5.0,320,1.0,1985,Mūrinis,18.0,Centrinis,1985,,0,0.0,naujamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-jeruzaleje-bitininku-g-nuomojamas-naujos-statybos-2-atskiru-4-952245/,5.0,8.0,360,2.0,2001,Mūrinis,58.0,Dujinis,2001,,0,0.0,jeruzaleje
https://www.aruodas.lt/butu-nuoma-vilniuje-lazdynuose-architektu-g-nuomojas-tvarkingas-1k-butas-lazdynuose-4-952243/,8.0,9.0,220,1.0,1987,Blokinis,35.0,Centrinis,1987,,0,0.0,lazdynuose
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-rinktines-g-nuomojamas-kokybiskai-ir-stilingai-irengtas-4-952241/,4.0,7.0,650,2.0,2019,Kita,37.0,Kita,2019,,0,0.0,snipiskese
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-subaciaus-g-nuomojamas-kokybiskai-irengtas-2k-butas-4-952239/,1.0,4.0,650,2.0,2017,Kita,45.0,Kita,2017,,0,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-naujininkuose-dariaus-ir-gireno-g-nuomojamas-naujai-irengtas-dar-negyventas-1k-4-952237/,5.0,5.0,250,1.0,1970,Kita,20.0,Kita,1970,,1,0.0,naujininkuose
https://www.aruodas.lt/butu-nuoma-vilniuje-zveryne-pusu-g-nuomojamas-sviesus-ir-funkcionaliai-4-952207/,3.0,5.0,800,3.0,1999,Mūrinis,120.0,Dujinis,1999,,0,0.0,zveryne
https://www.aruodas.lt/butu-nuoma-vilniuje-naujojoje-vilnioje-a-kojelaviciaus-g-ramioje-vietoje-nuomojamas-jaukus-siltas-4-952195/,1.0,2.0,230,2.0,1984,Mūrinis,40.0,Centrinis,1984,,0,0.0,naujojoje-vilnioje
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-universiteto-g-nuomojamas-sviesus-ir-jaukus-dvieju-kambariu-4-952179/,2.0,3.0,540,2.0,1960,Mūrinis,52.0,"Centrinis, elektra, kietu kuru",1960,,0,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-fabijoniskese-l-giros-g-nuomojamas-vieno-kambario-butas-fabijoniskese-4-952165/,2.0,9.0,250,1.0,1990,Blokinis,36.0,Centrinis,1990,,0,0.0,fabijoniskese
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-gedimino-pr-gedimino-pr-isnuomojamas-jaukus-2-kambariu-4-952159/,4.0,5.0,700,2.0,2010,Mūrinis,58.0,Centrinis kolektorinis,2010,,0,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-gedimino-pr-gedimino-pr-isnuomojamas-jaukus-2-kambariu-4-945875/,4.0,5.0,700,2.0,2010,Mūrinis,58.0,Centrinis kolektorinis,2010,,0,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-fabijoniskese-ateities-g-isnuomojamas-naujos-statybos-3-kambariu-butas-4-952121/,1.0,6.0,634,3.0,2016,Mūrinis,62.0,Centrinis kolektorinis,2016,,0,0.0,fabijoniskese
https://www.aruodas.lt/butu-nuoma-vilniuje-justiniskese-justiniskiu-g-justiniskese-isnuomojamas-jaukus-1-kambario-4-952101/,4.0,5.0,270,1.0,1987,Blokinis,37.0,Centrinis,1987,,0,0.0,justiniskese
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-gerveciu-g-ramoje-vietoje-senamiescio-seniunijoje-4-952099/,1.0,2.0,380,1.0,1958,Mūrinis,25.0,Dujinis,1958,,0,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-dociskiu-g-nuomojamas-neitiketinai-siltas-dvieju-51kvm-4-952097/,6.0,7.0,399,2.0,2010,Mūrinis,51.0,Centrinis kolektorinis,2010,,0,0.0,pasilaiciuose
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-k-kalinausko-g-juridinis-asmuo-isnuomoja-puikiai-irengtus-3-4-952095/,2.0,6.0,1300,3.0,2018,Mūrinis,82.0,"Kita, centrinis kolektorinis",2018,,0,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-apkasu-g-nuomojamas-tvarkingas-1-kambario-butas-4-952091/,5.0,5.0,250,1.0,1964,Mūrinis,26.0,Centrinis,1964,,1,0.0,zirmunuose
https://www.aruodas.lt/butu-nuoma-vilniuje-karoliniskese-vytauto-vaitkaus-g-nuomojamas-labai-erdvus-4-kambariu-butas-4-952087/,2.0,5.0,450,4.0,1974,Blokinis,79.0,Centrinis,1974,,0,0.0,karoliniskese
https://www.aruodas.lt/butu-nuoma-vilniuje-karoliniskese-rolando-jankausko-g-karoliniskes-r-jankausko-g-isnuomojamas-4-952085/,4.0,5.0,350,2.0,1977,Mūrinis,48.0,Centrinis,1977,,0,0.0,karoliniskese
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-apkasu-g-snipiskes-apkasu-g-isnuomojamas-jaukiai-4-952083/,5.0,5.0,250,1.0,1974,Mūrinis,26.0,Centrinis,1974,,1,0.0,snipiskese
https://www.aruodas.lt/butu-nuoma-vilniuje-karoliniskese-sausio-13-osios-g-nuomojamas-naujai-suremontuotas-2k-butas-4-952077/,6.0,7.0,500,2.0,2017,Mūrinis,51.0,Centrinis kolektorinis,2017,,0,0.0,karoliniskese
https://www.aruodas.lt/butu-nuoma-vilniuje-virsuliskese-virsuliskiu-g-virsuliskes-virsuliskiu-g-isnuomojamas-4-952073/,8.0,9.0,350,2.0,"1977 statyba, 2017 renovacija",Blokinis,50.0,Centrinis,1977,2017.0,0,0.0,virsuliskese
https://www.aruodas.lt/butu-nuoma-vilniuje-virsuliskese-virsuliskiu-g-nuomojamas-erdvus-sviesus-vieno-kambario-4-952055/,2.0,5.0,290,1.0,1977,Blokinis,36.0,Centrinis,1977,,0,0.0,virsuliskese
https://www.aruodas.lt/butu-nuoma-vilniuje-virsuliskese-virsuliskiu-g-nuomojamas-tvarkingas-3-kambariu-60m-butas-4-952043/,7.0,12.0,370,3.0,1970,Blokinis,60.0,Centrinis,1970,,0,0.0,virsuliskese
https://www.aruodas.lt/butu-nuoma-vilniuje-virsuliskese-virsuliskiu-g-butu-nuoma-virsuliskese-1-vieno-kambario-su-4-952041/,12.0,12.0,250,1.0,1977,Blokinis,33.0,Kita,1977,,1,0.0,virsuliskese
https://www.aruodas.lt/butu-nuoma-vilniuje-rasose-rasu-g-nuomojamas-siltas-1-kambario-butas-rasu-gsu-4-952039/,2.0,2.0,230,1.0,1990,Mūrinis,28.0,Kietu kuru,1990,,1,0.0,0
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-kalvariju-g-nuomojamas-butas-kalvariju-g-4-izoliuoti-4-952029/,5.0,5.0,400,4.0,1968,Blokinis,77.74,Centrinis,1968,,1,0.0,snipiskese
https://www.aruodas.lt/butu-nuoma-vilniuje-lazdyneliuose-bukciu-g-nuomojamas-jaukus-ir-siltas-dvieju-kambariu-4-952023/,1.0,3.0,300,2.0,1985,Mūrinis,47.45,Centrinis,1985,,0,0.0,lazdyneliuose
https://www.aruodas.lt/butu-nuoma-vilniuje-justiniskese-taikos-g-nuomojamas-jaukus-triju-kambariu-butas-taikos-4-952021/,8.0,9.0,450,3.0,1987,Mūrinis,67.0,Centrinis,1987,,0,0.0,justiniskese
https://www.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-ukmerges-g--be-gyvunu-be-vaiku-du-balkonai-yra-4-952017/,5.0,9.0,400,2.0,2008,Mūrinis,50.0,Centrinis kolektorinis,2008,,0,0.0,pasilaiciuose
https://www.aruodas.lt/butu-nuoma-vilniuje-lazdynuose-m-mironaites-g-pusu-apsuptyje-gudelio-silo-gyvenvieteje-4-952013/,3.0,6.0,600,3.0,2008,Mūrinis,78.5,Centrinis kolektorinis,2008,,0,0.0,lazdynuose
https://www.aruodas.lt/butu-nuoma-vilniuje-karoliniskese-m-mironaites-g-pusu-apsuptyje-gudelio-silo-gyvenvieteje-4-952011/,3.0,6.0,600,3.0,2008,Mūrinis,78.5,Centrinis kolektorinis,2008,,0,0.0,karoliniskese
https://www.aruodas.lt/butu-nuoma-vilniuje-pilaiteje-m-mironaites-g-pusu-apsuptyje-gudelio-silo-gyvenvieteje-4-952009/,3.0,6.0,600,3.0,2008,Mūrinis,78.5,Centrinis kolektorinis,2008,,0,0.0,pilaiteje
https://www.aruodas.lt/butu-nuoma-vilniuje-lazdynuose-architektu-g-nuomojamas-2k-butas-lazdynuose-architektu-g-4-951997/,6.0,9.0,280,2.0,1972,Blokinis,49.0,Centrinis,1972,,0,0.0,lazdynuose
https://www.aruodas.lt/butu-nuoma-vilniuje-karoliniskese-virginijaus-druskio-g-nuomojamas-jaukus-dvieju-kambariu-butas-4-951993/,6.0,9.0,360,2.0,1999,Mūrinis,55.0,Centrinis,1999,,0,0.0,karoliniskese
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-pilies-g-isnuomojamas-unikalus-vilniaus-senamiescio-4-951991/,2.0,2.0,590,2.0,1940,Mūrinis,50.0,Centrinis,1940,,1,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-zirmunu-g-isnuomojamas-jaukus-2k-butas-renovuotame-4-951987/,2.0,5.0,300,2.0,"1979 statyba, 2014 renovacija",Mūrinis,46.0,Centrinis,1979,2014.0,0,0.0,zirmunuose
https://www.aruodas.lt/butu-nuoma-vilniuje-zemuosiuose-paneriuose-umedziu-g-nuomojamas-vieno-kambario-butas-zpaneriuose-4-951981/,3.0,5.0,280,1.0,1999,Mūrinis,31.0,Centrinis,1999,,0,0.0,zemuosiuose-paneriuose
https://www.aruodas.lt/butu-nuoma-vilniuje-lazdynuose-zerucio-g-suremontuotu-butu-nuoma-lazdynuose-1-vieno-4-951979/,2.0,5.0,270,1.0,1980,Blokinis,34.0,Centrinis,1980,,0,0.0,lazdynuose
https://www.aruodas.lt/butu-nuoma-vilniuje-lazdynuose-zerucio-g-nuomojamas-tvarkingas-1-kambario-butas-4-870463/,2.0,5.0,270,1.0,1969,Blokinis,34.0,Centrinis,1969,,0,0.0,lazdynuose
https://www.aruodas.lt/butu-nuoma-vilniuje-naujininkuose-dariaus-ir-gireno-g-nuomojamas-suremontuotas-ir-irengtas-sviesus-4-951977/,1.0,4.0,350,2.0,1962,Mūrinis,42.0,Centrinis,1962,,0,0.0,naujininkuose
https://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-p-vileisio-g-isnuomojamas-irengtas-butas-studija-su-4-951951/,2.0,3.0,480,1.0,2016,Mūrinis,32.34,Dujinis,2016,,0,0.0,antakalnyje
https://www.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-zygio-g-nuomojamas-jaukus-vieno-kambario-butas-4-951949/,1.0,5.0,310,1.0,1967,Blokinis,30.2,Centrinis,1967,,0,0.0,zirmunuose
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-v-sopeno-g-nuomojamas-vieno-kambario-butas-su-bendro-4-951943/,2.0,5.0,290,2.0,1975,Mūrinis,45.0,Centrinis,1975,,0,0.0,naujamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-gelezinio-vilko-g-nuomojamas-pilnai-irengtas-vieno-kambario-4-951935/,2.0,5.0,300,1.0,1981,Mūrinis,38.0,Centrinis,1981,,0,0.0,naujamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-kalvariju-g-nuomojamas-1-k-32-kvm-butas-su-snipiskese-4-951933/,3.0,5.0,320,1.0,1978,Blokinis,32.0,Centrinis,1978,,0,0.0,snipiskese
https://www.aruodas.lt/butu-nuoma-vilniuje-baltupiuose-l-giros-g-nuomojamas-pilnai-irengtas-vieno-kambario-4-951931/,5.0,12.0,280,1.0,1988,Monolitinis,35.0,Centrinis,1988,,0,0.0,baltupiuose
